np_pg_caa_paa_1-beelink1_consumer3, 6420769, 21402.563333333335, 21327.943333333333, 2675.320416666667, 2665.9929166666666, 2675.306666666667, 2675.326666666667
np_pg_caa_paa_1-beelink2_consumer2, 6464508, 21548.359999999997, 21448.96, 2693.5449999999996, 2681.12, 2693.54, 2693.55
np_pg_caa_paa_1-beelink3_consumer1, 6519552, 21731.84, 21594.04666666667, 2716.48, 2699.2558333333336, 2716.34, 2716.516666666667
np_pg_caa_paa_1-vivo1_consumer4, 6584835, 21949.45, 21794.623333333337, 2743.68125, 2724.327916666667, 2740.9466666666667, 2745.7766666666666
np_pg_caa_paa_2-beelink1_consumer3, 6311533, 21038.443333333325, 20956.15, 1314.9027083333328, 1309.759375, 1288.09, 1318.3566666666666
np_pg_caa_paa_2-beelink2_consumer2, 6357221, 21190.736666666668, 21096.373333333333, 1324.4210416666667, 1318.5233333333333, 1302.2766666666666, 1326.13
np_pg_caa_paa_2-beelink3_consumer1, 6410805, 21369.350000000002, 21245.61333333333, 1335.5843750000001, 1327.8508333333332, 1311.05, 1337.59
np_pg_caa_paa_2-vivo1_consumer4, 6482626, 21608.753333333334, 21458.666666666664, 1350.5470833333334, 1341.1666666666665, 1348.4833333333333, 1352.49
np_pg_caa_paa_3-beelink1_consumer3, 5144165, 17147.216666666664, 17046.796666666665, 342.94433333333325, 340.9359333333333, 327.3933333333333, 355.5833333333333
np_pg_caa_paa_3-beelink2_consumer2, 5182768, 17275.893333333333, 17181.406666666666, 345.5178666666667, 343.6281333333333, 326.3, 358.2366666666667
np_pg_caa_paa_3-beelink3_consumer1, 5238166, 17460.55333333333, 17321.930000000008, 349.21106666666657, 346.4386000000002, 335.8433333333333, 358.5733333333333
np_pg_caa_paa_3-vivo1_consumer4, 5102942, 17009.806666666675, 16837.853333333336, 340.1961333333335, 336.75706666666673, 323.03, 355.3333333333333
np_pg_caa_paa_4-beelink1_consumer3, 5388766, 17962.553333333333, 17837.403333333335, 179.62553333333332, 178.37403333333336, 179.28333333333333, 179.65333333333334
np_pg_caa_paa_4-beelink2_consumer2, 5425025, 18083.41666666667, 17960.46333333333, 180.8341666666667, 179.60463333333328, 180.07, 181.2
