np_pg_caa_paa_1-beelink1_consumer2, 6299730, 20999.1, 20910.783333333336, 2624.8875, 2613.847916666667, 2624.8633333333332, 2624.903333333333
np_pg_caa_paa_1-beelink2_consumer3, 6494214, 21647.38, 21448.966666666667, 2705.9225, 2681.1208333333334, 2704.18, 2707.6233333333334
np_pg_caa_paa_1-beelink3_consumer4, 6419268, 21397.559999999998, 21318.786666666667, 2674.6949999999997, 2664.8483333333334, 2674.6833333333334, 2674.7
np_pg_caa_paa_1-vivo1_consumer1, 6348946, 21163.153333333332, 21068.40666666667, 2645.3941666666665, 2633.5508333333337, 2644.9333333333334, 2645.4666666666667
np_pg_caa_paa_2-beelink1_consumer2, 6253058, 20843.526666666665, 20748.73, 1302.7204166666666, 1296.795625, 1302.0466666666666, 1302.9
np_pg_caa_paa_2-beelink2_consumer3, 6628596, 22095.319999999996, 21830.71, 1380.9574999999998, 1364.419375, 923.2966666666666, 1411.88
np_pg_caa_paa_2-beelink3_consumer4, 6161355, 20537.850000000006, 20447.539999999997, 1283.6156250000004, 1277.9712499999998, 1283.35, 1283.6366666666668
np_pg_caa_paa_2-vivo1_consumer1, 6280170, 20933.900000000005, 20827.023333333334, 1308.3687500000003, 1301.6889583333334, 942.31, 1333.3466666666666
np_pg_caa_paa_3-beelink1_consumer2, 5041568, 16805.226666666666, 16657.47333333333, 336.10453333333334, 333.1494666666666, 322.62, 349.18333333333334
np_pg_caa_paa_3-beelink2_consumer3, 5181890, 17272.96666666667, 17086.979999999992, 345.4593333333334, 341.7395999999998, 322.4266666666667, 359.92
np_pg_caa_paa_3-beelink3_consumer4, 4868438, 16228.126666666669, 16104.53, 324.56253333333336, 322.0906, 313.1933333333333, 337.2633333333333
np_pg_caa_paa_3-vivo1_consumer1, 5160996, 17203.32, 17062.51333333334, 344.0664, 341.2502666666668, 325.3666666666667, 360.53
np_pg_caa_paa_4-beelink1_consumer2, 5491912, 18375.492808378276, 18154.1400078539, 183.75492808378277, 181.541400078539, 179.89297658862876, 190.49498327759198
np_pg_caa_paa_4-beelink2_consumer3, 5559339, 18531.130000000005, 18281.706666666672, 185.31130000000005, 182.81706666666673, 182.43, 194.92666666666668
np_pg_caa_paa_4-beelink3_consumer4, 5225694, 17427.094927536218, 17249.42554069119, 174.27094927536217, 172.49425540691192, 172.67333333333335, 177.74
np_pg_caa_paa_4-vivo1_consumer1, 5499998, 18333.326666666664, 18202.20666666666, 183.33326666666665, 182.0220666666666, 179.79, 184.02
np_blk_caa_paa_1-beelink1_consumer2, 6335388, 21117.96, 21026.416666666668, 2639.745, 2628.3020833333335, 2639.1833333333334, 2640.39
np_blk_caa_paa_1-beelink2_consumer3, 6597620, 21992.06666666667, 21775.636666666665, 2749.0083333333337, 2721.954583333333, 2746.8733333333334, 2750.9066666666668
np_blk_caa_paa_1-beelink3_consumer4, 6424566, 21415.219999999998, 21333.466666666667, 2676.9024999999997, 2666.6833333333334, 2665.923333333333, 2678.4766666666665
np_blk_caa_paa_1-vivo1_consumer1, 6399930, 21333.1, 21238.166666666664, 2666.6375, 2654.770833333333, 2666.403333333333, 2667.13
np_blk_caa_paa_2-beelink1_consumer2, 6229734, 20765.78, 20669.493333333332, 1297.86125, 1291.8433333333332, 855.4333333333333, 1328.0833333333333
np_blk_caa_paa_2-beelink2_consumer3, 6509203, 21697.343333333334, 21457.25333333333, 1356.0839583333334, 1341.0783333333331, 1353.9866666666667, 1356.6
np_blk_caa_paa_2-beelink3_consumer4, 6123161, 20410.536666666663, 20321.949999999997, 1275.6585416666665, 1270.1218749999998, 1275.6533333333334, 1275.66
np_blk_caa_paa_2-vivo1_consumer1, 6279551, 20931.836666666666, 20825.783333333333, 1308.2397916666666, 1301.6114583333333, 883.8133333333334, 1337.2133333333334
np_blk_caa_paa_3-beelink1_consumer2, 4883750, 16279.166666666668, 16140.246666666671, 325.58333333333337, 322.80493333333345, 307.83666666666664, 342.0933333333333
np_blk_caa_paa_3-beelink2_consumer3, 5307322, 17691.073333333334, 17485.26, 353.82146666666665, 349.7052, 338.31666666666666, 369.3
np_blk_caa_paa_3-beelink3_consumer4, 4899994, 16333.313333333335, 16197.483333333335, 326.66626666666673, 323.9496666666667, 310.56333333333333, 346.1433333333333
np_blk_caa_paa_3-vivo1_consumer1, 4951980, 16561.80602006689, 16448.160535117055, 331.2361204013378, 328.9632107023411, 314.39799331103677, 345.46822742474916
np_blk_caa_paa_4-beelink1_consumer2, 5371200, 17904.000000000004, 17778.559999999998, 179.04000000000005, 177.7856, 178.00333333333333, 179.79333333333332
np_blk_caa_paa_4-beelink2_consumer3, 5613228, 18710.759999999995, 18553.083333333332, 187.10759999999993, 185.53083333333333, 186.13666666666666, 187.37333333333333
np_blk_caa_paa_4-beelink3_consumer4, 5088959, 16963.196666666652, 16838.07666666667, 169.63196666666653, 168.38076666666672, 168.89666666666668, 169.71333333333334
np_blk_caa_paa_4-vivo1_consumer1, 5465752, 18219.17333333333, 18081.176666666674, 182.19173333333327, 180.81176666666673, 180.43, 182.87333333333333
np_pg_cca_pca_1-beelink1_consumer2, 13403, 44.67666666666667, 0.0, 5.584583333333334, 0.0, 4.06, 6.666666666666667
np_pg_cca_pca_1-beelink2_consumer3, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 
np_pg_cca_pca_1-beelink3_consumer4, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 
np_pg_cca_pca_1-vivo1_consumer1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 
